date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
13-08-2024,1038,26.53783,57,0,27.16428,0,360,Houston,Summer
14-08-2024,1038,24.89253,35,0,29.73957,0,191,Houston,Winter
15-08-2024,1038,25.4842,62,0,28.31963,1,380,Houston,Summer
16-08-2024,1038,26.86695,91,1,22.69938,1,340,Houston,Fall
17-08-2024,1038,25.83402,96,0,28.64116,1,436,Houston,Fall
18-08-2024,1038,24.19074,59,1,27.33423,1,84,Houston,Fall
19-08-2024,1038,24.43488,89,0,28.53062,0,454,Phoenix,Spring
20-08-2024,1038,25.41743,37,0,22.49182,0,382,Phoenix,Winter
21-08-2024,1038,27.76968,42,0,27.2019,1,396,Phoenix,Spring
22-08-2024,1038,24.80588,23,1,28.47722,0,328,Phoenix,Spring
23-08-2024,1038,27.51363,52,0,27.01552,0,386,Phoenix,Fall
24-08-2024,1038,26.05319,55,0,23.13571,0,363,Phoenix,Fall
25-08-2024,1038,27.70001,13,0,23.53056,0,473,Phoenix,Winter
26-08-2024,1038,24.6074,47,0,25.32791,0,404,Phoenix,Spring
27-08-2024,1038,27.63291,50,0,21.52511,0,253,Phoenix,Spring
28-08-2024,1038,26.61699,96,1,29.71036,1,59,Phoenix,Summer
29-08-2024,1039,9.042612,67,1,12.36868,0,381,New York,Fall
30-08-2024,1039,11.22178,59,1,11.96845,1,489,New York,Winter
31-08-2024,1039,11.82919,82,0,11.26573,1,119,New York,Spring
01-09-2024,1039,8.662531,25,0,13.2297,1,82,New York,Summer
02-09-2024,1039,10.32262,48,0,8.859668,1,421,New York,Winter
03-09-2024,1039,8.55031,86,0,9.811873,0,443,New York,Summer
04-09-2024,1039,9.195639,50,0,8.244507,0,138,New York,Winter
05-09-2024,1039,10.183,36,0,15.07417,0,416,New York,Winter
06-09-2024,1039,8.474264,54,0,6.463797,1,114,New York,Spring
07-09-2024,1039,10.60196,24,0,11.98274,0,249,New York,Spring
08-09-2024,1039,8.535115,43,0,7.290768,1,162,Los Angeles,Spring
09-09-2024,1039,8.175243,30,1,11.50017,1,464,Los Angeles,Spring
10-09-2024,1039,8.98938,70,0,12.78391,1,401,Los Angeles,Spring
11-09-2024,1039,9.090739,12,0,11.48221,0,273,Los Angeles,Fall
12-09-2024,1039,9.662441,79,0,5.449607,0,493,Los Angeles,Spring
13-09-2024,1039,9.377637,14,0,7.142949,1,174,Los Angeles,Winter
01-01-2024,1039,11.35123,17,0,9.118431,1,400,Los Angeles,Winter
02-01-2024,1039,8.924049,99,0,13.99697,0,110,Los Angeles,Summer
03-01-2024,1039,9.129984,15,0,13.57062,0,249,Los Angeles,Winter
04-01-2024,1039,8.638551,90,1,13.34447,0,335,Los Angeles,Fall
05-01-2024,1039,12.08182,69,0,7.395197,0,99,Chicago,Summer
01-02-2024,1039,10.7362,38,1,8.940735,0,402,Chicago,Winter
02-02-2024,1039,8.527212,54,0,11.79681,0,234,Chicago,Spring
03-02-2024,1039,8.201059,60,0,6.707657,0,82,Chicago,Spring
04-02-2024,1039,10.06602,16,0,8.874189,0,402,Chicago,Spring
05-02-2024,1039,11.37715,56,0,14.66295,0,256,Chicago,Spring
01-01-2024,1039,10.0612,83,1,12.8209,0,344,Chicago,Fall
02-01-2024,1039,8.142846,38,0,11.36315,0,346,Chicago,Spring
03-01-2024,1039,11.38449,99,0,10.94677,0,182,Chicago,Summer
04-01-2024,1039,10.82791,56,0,7.75817,0,174,Chicago,Winter
05-01-2024,1039,9.678634,66,1,7.692772,0,179,Houston,Summer
06-01-2024,1039,10.35638,89,1,9.877342,0,224,Houston,Winter
07-01-2024,1039,9.774783,81,0,5.26639,0,446,Houston,Fall
08-01-2024,1039,8.560547,88,0,14.55247,0,68,Houston,Summer
09-01-2024,1039,9.893568,38,1,6.023936,1,81,Houston,Fall
10-01-2024,1039,8.739109,43,0,14.07807,1,365,Houston,Fall
01-01-2024,1039,11.09498,61,0,6.058599,0,326,Houston,Summer
02-01-2024,1039,10.50145,81,0,5.267936,0,305,Houston,Spring
03-01-2024,1039,9.884214,70,0,12.66247,0,88,Houston,Winter
04-01-2024,1039,9.196071,61,1,10.66256,0,100,Houston,Spring
05-01-2024,1039,8.857351,98,1,10.45104,1,376,Phoenix,Fall
06-01-2024,1039,10.23205,42,0,12.63602,1,329,Phoenix,Fall
07-01-2024,1039,9.240909,81,0,10.93314,0,113,Phoenix,Summer
08-01-2024,1039,9.299636,85,0,6.958923,0,183,Phoenix,Winter
09-01-2024,1039,10.75064,43,1,11.93413,0,281,Phoenix,Spring
10-01-2024,1039,8.177737,58,0,8.115723,1,475,Phoenix,Winter
11-01-2024,1039,10.72468,32,0,6.553064,0,116,Phoenix,Fall
12-01-2024,1039,8.208185,52,0,7.865971,0,51,Phoenix,Winter
13-01-2024,1039,8.200987,40,0,8.213677,0,390,Phoenix,Winter
14-01-2024,1039,8.76783,39,1,11.06069,0,359,Phoenix,Winter
15-01-2024,1040,33.57367,95,0,35.43743,0,439,New York,Spring
16-01-2024,1040,31.34738,68,0,35.29204,0,233,New York,Spring
17-01-2024,1040,31.66358,92,0,36.27261,1,125,New York,Winter
18-01-2024,1040,34.09785,80,1,34.67733,0,284,New York,Winter
19-01-2024,1040,32.50624,41,1,28.89809,1,441,New York,Winter
20-01-2024,1040,33.93351,11,0,31.98321,0,398,New York,Spring
21-01-2024,1040,30.64601,91,0,34.00646,0,57,New York,Winter
22-01-2024,1040,33.14693,50,1,35.10764,1,260,New York,Spring
23-01-2024,1040,33.62165,92,0,31.73719,0,318,New York,Winter
24-01-2024,1040,31.36449,84,0,33.29687,1,456,New York,Winter
25-01-2024,1040,32.23245,68,0,35.893,0,194,Los Angeles,Fall
26-01-2024,1040,32.7159,92,1,27.66053,0,114,Los Angeles,Summer
27-01-2024,1040,32.64621,82,1,32.23474,0,376,Los Angeles,Summer
28-01-2024,1040,32.32932,69,0,36.53134,1,66,Los Angeles,Spring
29-01-2024,1040,33.32991,59,0,35.68916,0,363,Los Angeles,Summer
30-01-2024,1040,33.81936,63,0,32.91174,0,471,Los Angeles,Winter
31-01-2024,1040,33.16862,44,0,36.45174,0,407,Los Angeles,Summer
01-02-2024,1040,32.36464,78,0,30.67303,0,186,Los Angeles,Fall
02-02-2024,1040,32.95908,95,0,31.18908,0,412,Los Angeles,Winter
03-02-2024,1040,30.30533,57,0,33.29689,0,176,Los Angeles,Fall
01-08-2024,1040,31.29141,75,1,32.39305,0,348,Chicago,Spring
02-08-2024,1040,33.63609,37,0,27.29682,0,392,Chicago,Winter
03-08-2024,1040,32.27978,84,1,30.39597,1,207,Chicago,Fall
04-08-2024,1040,30.26703,76,0,31.91968,0,272,Chicago,Summer
05-08-2024,1040,31.80714,31,1,31.07773,0,164,Chicago,Winter
06-08-2024,1040,32.03503,14,0,28.8687,0,350,Chicago,Summer
01-09-2024,1040,33.55877,36,0,32.96908,0,292,Chicago,Winter
02-09-2024,1040,32.7308,73,0,29.75356,0,366,Chicago,Winter
03-09-2024,1040,33.54435,95,0,29.41591,0,238,Chicago,Fall
04-09-2024,1040,30.95892,74,0,32.1459,0,228,Chicago,Summer
05-09-2024,1040,32.75637,24,0,31.04868,0,391,Houston,Winter
06-09-2024,1040,32.26378,48,0,36.5348,1,384,Houston,Fall
01-12-2024,1040,31.84184,37,1,35.67059,0,374,Houston,Fall
02-12-2024,1040,33.56096,85,0,35.36663,0,146,Houston,Fall
03-12-2024,1040,33.50009,98,1,28.97227,0,436,Houston,Winter
04-12-2024,1040,32.94869,61,0,34.7579,0,402,Houston,Fall
05-12-2024,1040,32.6722,15,0,36.25146,1,396,Houston,Winter
06-12-2024,1040,30.77694,63,1,29.04626,1,167,Houston,Fall
01-08-2024,1040,31.32194,18,0,31.73978,1,355,Houston,Summer
02-08-2024,1040,31.51879,11,0,33.97604,0,193,Houston,Spring
03-08-2024,1040,33.76312,23,0,29.19056,1,191,Phoenix,Winter
04-08-2024,1040,31.83475,30,0,30.90026,0,411,Phoenix,Fall
05-08-2024,1040,32.4601,42,0,29.12302,0,329,Phoenix,Summer
06-08-2024,1040,34.14307,61,1,29.78442,0,165,Phoenix,Spring
07-08-2024,1040,31.27018,68,0,35.67156,0,79,Phoenix,Spring
08-08-2024,1040,32.24856,24,0,36.68866,0,397,Phoenix,Winter
09-08-2024,1040,33.67385,95,0,35.16492,0,455,Phoenix,Winter
10-08-2024,1040,32.65047,92,1,33.21997,1,116,Phoenix,Winter
11-08-2024,1040,31.00887,75,1,35.71226,1,423,Phoenix,Fall
12-08-2024,1040,30.88865,18,1,34.26214,0,437,Phoenix,Summer
13-08-2024,1041,48.08056,43,0,45.93449,0,130,New York,Summer
14-08-2024,1041,48.70554,81,1,43.29992,0,225,New York,Spring
15-08-2024,1041,48.90425,23,0,46.33771,0,298,New York,Spring
16-08-2024,1041,47.7131,26,0,52.0259,0,72,New York,Fall
17-08-2024,1041,48.70424,81,0,49.45798,0,413,New York,Summer
18-08-2024,1041,48.78214,70,0,48.74374,0,387,New York,Fall
19-08-2024,1041,47.32486,86,0,44.12568,0,363,New York,Fall
20-08-2024,1041,47.56179,24,0,43.89125,0,263,New York,Winter
21-08-2024,1041,47.04945,60,0,45.25096,0,244,New York,Winter
22-08-2024,1041,46.86588,21,1,51.37658,0,472,New York,Spring
23-08-2024,1041,47.42913,90,0,44.27754,1,448,Los Angeles,Spring
24-08-2024,1041,47.65653,29,0,46.90755,0,177,Los Angeles,Winter
25-08-2024,1041,47.50848,84,0,45.04607,0,402,Los Angeles,Summer
26-08-2024,1041,48.92802,46,0,44.62853,0,299,Los Angeles,Fall
27-08-2024,1041,48.24399,10,1,48.31164,1,488,Los Angeles,Summer
28-08-2024,1041,48.18982,29,0,52.8312,1,180,Los Angeles,Summer
29-08-2024,1041,49.36037,28,0,46.95604,0,222,Los Angeles,Summer
30-08-2024,1041,46.68049,22,1,45.63938,1,420,Los Angeles,Summer
31-08-2024,1041,48.27439,57,0,47.56673,0,324,Los Angeles,Fall
01-09-2024,1041,46.43244,88,0,45.87303,0,229,Los Angeles,Winter
02-09-2024,1041,48.49521,81,0,50.1423,0,365,Chicago,Spring
03-09-2024,1041,49.82058,95,0,51.0278,0,337,Chicago,Spring
04-09-2024,1041,48.29268,80,1,44.95918,1,187,Chicago,Spring
05-09-2024,1041,50.06867,59,0,44.55425,0,376,Chicago,Fall
06-09-2024,1041,46.87214,48,0,44.81119,0,151,Chicago,Fall
07-09-2024,1041,47.77996,63,0,51.27181,0,437,Chicago,Summer
08-09-2024,1041,48.57775,83,0,46.6162,0,130,Chicago,Winter
09-09-2024,1041,49.90698,40,0,49.09352,0,232,Chicago,Spring
10-09-2024,1041,49.49108,96,0,49.95974,1,53,Chicago,Fall
11-09-2024,1041,48.18425,54,0,45.25963,1,261,Chicago,Spring
12-09-2024,1041,46.44856,77,0,47.2389,0,136,Houston,Winter
13-09-2024,1041,48.53652,54,0,51.96039,0,77,Houston,Spring
01-01-2024,1041,49.81366,54,0,47.92482,0,135,Houston,Winter
02-01-2024,1041,49.01128,38,0,44.37551,0,367,Houston,Winter
03-01-2024,1041,48.13315,95,0,43.41671,0,263,Houston,Spring
04-01-2024,1041,47.69176,46,0,52.04071,1,290,Houston,Spring
05-01-2024,1041,46.82662,62,0,46.32727,1,222,Houston,Fall
01-02-2024,1041,49.59201,39,0,49.76022,0,490,Houston,Spring
02-02-2024,1041,46.86687,94,1,52.15363,0,461,Houston,Winter
03-02-2024,1041,48.71281,91,0,49.3732,0,397,Houston,Summer
04-02-2024,1041,46.7321,68,0,48.52137,1,310,Phoenix,Summer
05-02-2024,1041,48.44046,69,1,50.72541,1,327,Phoenix,Spring
01-01-2024,1041,47.99102,84,0,43.95841,0,68,Phoenix,Summer
02-01-2024,1041,47.44987,97,0,48.35191,0,163,Phoenix,Spring
03-01-2024,1041,46.50406,82,0,44.595,1,132,Phoenix,Spring
04-01-2024,1041,47.87285,11,0,52.86066,0,172,Phoenix,Summer
05-01-2024,1041,48.85956,49,0,43.7465,0,320,Phoenix,Fall
06-01-2024,1041,48.30182,91,0,52.954,0,212,Phoenix,Winter
07-01-2024,1041,46.38197,37,1,52.62829,0,55,Phoenix,Spring
08-01-2024,1041,47.42283,25,0,50.48221,0,332,Phoenix,Spring
09-01-2024,1042,14.21259,67,0,9.980354,1,55,New York,Summer
10-01-2024,1042,15.00898,29,0,11.99407,0,363,New York,Summer
01-01-2024,1042,14.55168,78,0,17.77991,0,448,New York,Spring
02-01-2024,1042,15.46028,64,0,11.02101,0,401,New York,Fall
03-01-2024,1042,12.98197,75,0,9.212422,0,170,New York,Summer
04-01-2024,1042,12.00176,87,0,14.19702,1,257,New York,Spring
05-01-2024,1042,14.15298,28,0,15.66047,0,397,New York,Spring
06-01-2024,1042,15.51013,87,0,17.61319,1,463,New York,Spring
07-01-2024,1042,15.40773,20,0,15.59809,1,240,New York,Summer
08-01-2024,1042,13.44298,10,0,8.72992,0,375,New York,Spring
09-01-2024,1042,12.41272,68,0,10.13589,1,368,Los Angeles,Winter
10-01-2024,1042,12.28317,57,0,17.86768,0,437,Los Angeles,Winter
11-01-2024,1042,15.23438,62,0,15.67382,0,426,Los Angeles,Winter
12-01-2024,1042,13.65931,49,1,16.60436,0,98,Los Angeles,Summer
13-01-2024,1042,14.52774,13,0,18.18738,0,369,Los Angeles,Summer
14-01-2024,1042,11.86147,41,0,15.63079,0,242,Los Angeles,Spring
15-01-2024,1042,11.99056,23,0,13.41734,0,60,Los Angeles,Summer
16-01-2024,1042,15.37279,37,0,17.62481,1,275,Los Angeles,Summer
17-01-2024,1042,15.41345,83,0,12.15386,0,466,Los Angeles,Summer
18-01-2024,1042,15.52071,21,0,15.09203,0,130,Los Angeles,Summer
19-01-2024,1042,13.74615,98,0,16.81919,0,97,Chicago,Spring
20-01-2024,1042,14.55321,68,0,15.30824,0,375,Chicago,Fall
21-01-2024,1042,11.91033,93,0,9.973099,1,320,Chicago,Summer
22-01-2024,1042,13.26496,13,0,16.21967,0,175,Chicago,Summer
23-01-2024,1042,15.47679,61,0,16.21545,0,171,Chicago,Winter
24-01-2024,1042,12.884,98,0,12.80085,1,366,Chicago,Fall
25-01-2024,1042,11.9652,20,1,15.53426,0,66,Chicago,Fall
26-01-2024,1042,14.79704,36,0,17.5465,0,495,Chicago,Spring
27-01-2024,1042,14.81762,73,1,18.35617,0,435,Chicago,Winter
28-01-2024,1042,12.03063,65,1,15.80289,0,364,Chicago,Summer
29-01-2024,1042,14.27715,14,0,15.74575,0,350,Houston,Spring
30-01-2024,1042,12.2454,11,0,13.97885,0,65,Houston,Summer
31-01-2024,1042,14.23375,92,0,15.16154,0,330,Houston,Fall
01-02-2024,1042,15.41438,43,0,10.88483,0,372,Houston,Winter
02-02-2024,1042,12.20427,25,0,10.84915,0,410,Houston,Winter
03-02-2024,1042,13.35831,84,1,10.70997,0,146,Houston,Summer
01-08-2024,1042,12.5914,58,0,9.409273,0,398,Houston,Summer
02-08-2024,1042,14.67052,53,0,14.13972,1,430,Houston,Winter
03-08-2024,1042,12.29078,95,0,13.23894,0,337,Houston,Summer
04-08-2024,1042,11.98008,78,0,14.45483,0,158,Houston,Winter
05-08-2024,1042,13.68376,99,0,11.82904,1,71,Phoenix,Summer
06-08-2024,1042,13.02338,97,0,9.606868,1,323,Phoenix,Winter
01-09-2024,1042,13.54357,65,0,14.5958,1,173,Phoenix,Summer
02-09-2024,1042,12.96726,65,0,9.059601,1,306,Phoenix,Spring
03-09-2024,1042,14.30867,95,0,16.64807,1,239,Phoenix,Spring
04-09-2024,1042,14.84228,78,1,13.55467,1,272,Phoenix,Winter
05-09-2024,1042,13.21888,35,1,16.19445,0,104,Phoenix,Summer
06-09-2024,1042,13.47544,42,0,15.74144,0,453,Phoenix,Summer
01-12-2024,1042,12.20159,76,0,8.948219,0,293,Phoenix,Winter
02-12-2024,1042,15.3988,27,1,13.73178,0,325,Phoenix,Spring
01-01-2024,1043,33.15166,91,0,33.72958,0,196,New York,Summer
02-01-2024,1043,35.24249,60,0,36.4041,0,347,New York,Fall
03-01-2024,1043,34.28802,12,0,32.35817,0,169,New York,Summer
04-01-2024,1043,34.13331,80,0,33.98409,0,426,New York,Spring
05-01-2024,1043,34.75787,93,0,34.06872,0,50,New York,Winter
01-02-2024,1043,32.46806,14,1,34.25899,1,80,New York,Summer
02-02-2024,1043,32.8107,66,0,34.90114,1,357,New York,Summer
03-02-2024,1043,32.47613,28,1,32.8284,0,362,New York,Spring
04-02-2024,1043,33.88949,62,0,33.84834,0,183,New York,Summer
05-02-2024,1043,35.1647,78,0,31.59632,1,214,New York,Fall
01-01-2024,1043,33.5561,30,0,37.31463,0,291,Los Angeles,Winter
02-01-2024,1043,32.37718,87,0,31.11996,1,287,Los Angeles,Winter
03-01-2024,1043,34.75887,11,0,32.87443,0,194,Los Angeles,Fall
04-01-2024,1043,33.09189,78,0,30.82368,0,279,Los Angeles,Summer
05-01-2024,1043,34.36933,22,0,36.67536,0,306,Los Angeles,Spring
06-01-2024,1043,34.41339,70,0,37.60549,1,212,Los Angeles,Spring
07-01-2024,1043,35.15175,55,0,38.75221,0,277,Los Angeles,Summer
08-01-2024,1043,33.00659,52,0,31.2466,0,141,Los Angeles,Fall
09-01-2024,1043,34.69747,65,0,35.70015,1,252,Los Angeles,Winter
10-01-2024,1043,33.83039,10,1,35.33965,0,276,Los Angeles,Summer
01-01-2024,1043,33.95462,21,0,35.58883,1,301,Chicago,Summer
02-01-2024,1043,32.80779,14,0,33.60521,1,177,Chicago,Winter
03-01-2024,1043,32.38736,33,1,29.29329,0,287,Chicago,Spring
04-01-2024,1043,31.94242,47,1,32.99935,0,183,Chicago,Summer
05-01-2024,1043,31.77625,51,0,31.41823,1,74,Chicago,Summer
06-01-2024,1043,35.4921,27,0,38.40772,0,259,Chicago,Winter
07-01-2024,1043,33.98687,65,1,34.11175,0,249,Chicago,Winter
08-01-2024,1043,34.56807,55,0,35.89296,0,172,Chicago,Summer
09-01-2024,1043,35.74778,89,0,38.23419,0,217,Chicago,Fall
10-01-2024,1043,32.51555,52,0,36.84009,0,388,Chicago,Fall
11-01-2024,1043,34.07114,69,0,32.53927,1,254,Houston,Spring
12-01-2024,1043,33.88078,64,1,30.39693,0,86,Houston,Winter
13-01-2024,1043,31.93306,72,1,38.44105,0,182,Houston,Spring
14-01-2024,1043,35.26714,52,0,35.7096,0,344,Houston,Spring
15-01-2024,1043,32.86214,51,0,38.53148,0,464,Houston,Summer
16-01-2024,1043,33.79575,77,1,34.45483,0,88,Houston,Spring
17-01-2024,1043,34.72894,35,0,35.08294,0,121,Houston,Summer
18-01-2024,1043,35.3048,33,0,33.32876,1,98,Houston,Winter
19-01-2024,1043,34.89554,88,0,36.13307,0,394,Houston,Summer
20-01-2024,1043,32.10523,73,0,36.49416,0,353,Houston,Winter
21-01-2024,1043,33.49845,60,0,35.3325,0,97,Phoenix,Winter
22-01-2024,1043,35.41006,50,0,29.91284,0,207,Phoenix,Spring
23-01-2024,1043,33.60717,91,0,37.38256,0,174,Phoenix,Winter
24-01-2024,1043,34.40751,87,0,31.88714,1,324,Phoenix,Winter
25-01-2024,1043,34.66263,63,0,34.41397,0,303,Phoenix,Summer
26-01-2024,1043,33.09678,89,0,31.23612,1,87,Phoenix,Spring
27-01-2024,1043,32.36394,67,0,37.1514,0,354,Phoenix,Fall
28-01-2024,1043,34.09809,24,0,35.55606,0,160,Phoenix,Spring
29-01-2024,1043,35.1122,17,0,29.45463,0,86,Phoenix,Fall
30-01-2024,1043,34.16086,57,0,34.55124,0,338,Phoenix,Fall
31-01-2024,1044,28.77175,41,0,24.7853,0,128,New York,Summer
01-02-2024,1044,29.59578,84,1,26.98411,1,328,New York,Spring
02-02-2024,1044,27.24676,99,1,26.13749,0,78,New York,Winter
03-02-2024,1044,26.73806,46,0,23.14559,0,372,New York,Summer
01-08-2024,1044,25.95869,98,0,27.0458,0,464,New York,Winter
02-08-2024,1044,28.42818,40,0,26.31545,1,469,New York,Fall
03-08-2024,1044,28.31798,53,0,24.68374,0,480,New York,Spring
04-08-2024,1044,29.63344,53,0,24.4813,0,147,New York,Winter
05-08-2024,1044,29.32865,97,1,22.8985,0,291,New York,Fall
06-08-2024,1044,29.14723,61,0,25.40464,0,105,New York,Summer
01-09-2024,1044,28.19863,27,0,27.06881,0,307,Los Angeles,Summer
02-09-2024,1044,29.42534,94,0,30.38486,0,466,Los Angeles,Spring
03-09-2024,1044,29.79807,59,0,25.13748,1,456,Los Angeles,Spring
04-09-2024,1044,26.80849,28,0,22.9795,0,134,Los Angeles,Fall
05-09-2024,1044,29.45549,98,0,24.76212,0,494,Los Angeles,Summer
06-09-2024,1044,27.48184,40,0,26.41609,0,192,Los Angeles,Winter
01-12-2024,1044,29.60403,78,0,30.74176,0,458,Los Angeles,Fall
02-12-2024,1044,27.11297,66,0,30.08838,1,92,Los Angeles,Winter
03-12-2024,1044,28.79244,61,0,23.97934,1,209,Los Angeles,Fall
04-12-2024,1044,28.3154,74,0,28.23709,0,247,Los Angeles,Spring
05-12-2024,1044,28.77169,67,0,25.85395,0,192,Chicago,Fall
06-12-2024,1044,28.00561,81,0,31.76695,0,302,Chicago,Spring
01-08-2024,1044,28.11377,69,0,23.09936,0,190,Chicago,Spring
02-08-2024,1044,26.9182,25,0,23.27195,0,274,Chicago,Summer
03-08-2024,1044,28.04147,97,0,23.41189,0,72,Chicago,Summer
04-08-2024,1044,25.98408,47,0,31.52235,1,270,Chicago,Winter
05-08-2024,1044,26.12515,18,1,24.06827,0,278,Chicago,Winter
06-08-2024,1044,27.67072,89,1,26.91007,0,338,Chicago,Summer
07-08-2024,1044,26.71349,71,0,29.88454,0,126,Chicago,Fall
08-08-2024,1044,26.44916,10,0,30.27278,0,462,Chicago,Fall
09-08-2024,1044,28.22805,87,1,23.5948,0,155,Houston,Summer
10-08-2024,1044,29.80351,41,0,27.34864,1,469,Houston,Winter
11-08-2024,1044,29.80171,45,1,27.51266,1,381,Houston,Summer
12-08-2024,1044,28.65902,20,0,23.55894,1,358,Houston,Summer
13-08-2024,1044,27.71316,27,0,28.20792,0,340,Houston,Fall
14-08-2024,1044,29.78249,57,0,25.70547,0,471,Houston,Summer
15-08-2024,1044,26.11794,23,0,25.68089,0,417,Houston,Spring
16-08-2024,1044,26.07455,97,0,24.43134,0,498,Houston,Summer
17-08-2024,1044,29.14031,34,0,25.22341,0,162,Houston,Summer
18-08-2024,1044,29.56084,44,1,26.38681,0,240,Houston,Spring
19-08-2024,1044,29.27738,78,0,27.24195,0,247,Phoenix,Fall
20-08-2024,1044,26.94647,69,0,32.43847,0,284,Phoenix,Spring
21-08-2024,1044,27.56357,31,0,25.69658,0,108,Phoenix,Spring
22-08-2024,1044,29.55419,87,0,26.30324,1,81,Phoenix,Spring
23-08-2024,1044,28.18156,21,0,26.53545,1,167,Phoenix,Winter
24-08-2024,1044,26.24754,59,0,28.36348,1,127,Phoenix,Winter
25-08-2024,1044,26.05396,50,0,28.45277,1,340,Phoenix,Fall
26-08-2024,1044,27.15495,12,0,29.96173,0,89,Phoenix,Spring
27-08-2024,1044,26.48848,69,1,30.07578,0,394,Phoenix,Summer
28-08-2024,1044,25.87551,84,0,26.35562,0,96,Phoenix,Fall
29-08-2024,1045,39.80132,40,0,38.37012,1,360,New York,Fall
30-08-2024,1045,42.04735,58,1,46.55128,1,131,New York,Winter
31-08-2024,1045,40.59681,75,1,42.0526,1,327,New York,Spring
01-09-2024,1045,39.98783,45,0,45.66315,0,223,New York,Summer
02-09-2024,1045,41.59561,57,0,36.94071,0,107,New York,Summer
03-09-2024,1045,40.40308,77,0,46.25397,0,54,New York,Summer
04-09-2024,1045,42.50199,77,0,41.27158,0,421,New York,Summer
05-09-2024,1045,41.85003,99,0,42.83446,0,254,New York,Summer
06-09-2024,1045,42.15455,99,0,38.49422,1,198,New York,Spring
07-09-2024,1045,40.21459,80,0,41.13713,1,438,New York,Summer
08-09-2024,1045,43.74806,25,0,44.15054,0,479,Los Angeles,Winter
09-09-2024,1045,41.65049,51,0,40.5747,0,227,Los Angeles,Fall
10-09-2024,1045,40.58591,82,0,36.95447,0,356,Los Angeles,Spring
11-09-2024,1045,43.40177,43,1,38.20071,0,484,Los Angeles,Summer
12-09-2024,1045,43.3135,32,0,46.09635,0,92,Los Angeles,Summer
13-09-2024,1045,42.7862,77,0,38.38632,0,56,Los Angeles,Winter
01-01-2024,1045,43.24607,15,0,42.31284,0,454,Los Angeles,Spring
02-01-2024,1045,43.62743,37,0,38.96113,0,364,Los Angeles,Spring
03-01-2024,1045,43.18387,14,1,42.08648,1,394,Los Angeles,Spring
04-01-2024,1045,43.34283,23,0,43.95897,1,174,Los Angeles,Summer
05-01-2024,1045,40.25374,56,0,45.81164,1,496,Chicago,Spring
01-02-2024,1045,40.75537,93,0,45.49058,0,229,Chicago,Summer
02-02-2024,1045,40.38338,51,1,38.67499,1,258,Chicago,Fall
03-02-2024,1045,39.97808,89,0,42.51266,0,367,Chicago,Fall
04-02-2024,1045,42.87442,19,1,44.59167,0,275,Chicago,Summer
05-02-2024,1045,43.36253,76,0,43.72585,1,120,Chicago,Winter
01-01-2024,1045,42.40186,79,0,45.24638,0,265,Chicago,Summer
02-01-2024,1045,42.12721,72,0,37.39243,1,281,Chicago,Spring
03-01-2024,1045,41.91665,61,0,46.00275,0,349,Chicago,Spring
04-01-2024,1045,42.60264,53,0,37.39293,0,362,Chicago,Winter
05-01-2024,1045,41.10541,37,1,41.02734,1,168,Houston,Spring
06-01-2024,1045,42.91141,33,0,37.24463,0,71,Houston,Summer
07-01-2024,1045,43.19578,23,0,46.43145,0,153,Houston,Winter
08-01-2024,1045,43.06581,16,0,37.30769,1,70,Houston,Fall
09-01-2024,1045,42.71969,38,0,37.64555,0,245,Houston,Summer
10-01-2024,1045,43.26144,31,0,41.96876,0,379,Houston,Fall
01-01-2024,1045,39.9585,22,0,38.70118,0,421,Houston,Spring
02-01-2024,1045,40.21802,47,1,41.55847,0,239,Houston,Spring
03-01-2024,1045,41.00335,93,0,39.29111,0,81,Houston,Summer
04-01-2024,1045,41.98757,15,0,37.33663,1,188,Houston,Spring
05-01-2024,1045,43.36646,36,0,38.45683,0,183,Phoenix,Spring
06-01-2024,1045,43.57804,61,0,41.0174,0,204,Phoenix,Fall
07-01-2024,1045,43.33459,90,0,46.39188,0,385,Phoenix,Spring
08-01-2024,1045,42.9791,44,1,41.13097,0,338,Phoenix,Summer
09-01-2024,1045,40.94921,17,0,40.08124,0,148,Phoenix,Fall
10-01-2024,1045,42.7536,38,0,38.2603,0,368,Phoenix,Summer
11-01-2024,1045,41.92611,79,1,38.21173,0,402,Phoenix,Summer
12-01-2024,1045,41.27223,78,0,40.97066,1,344,Phoenix,Summer
13-01-2024,1045,40.47572,67,1,42.73168,1,469,Phoenix,Summer
14-01-2024,1045,41.51316,56,0,37.98938,0,423,Phoenix,Spring
15-01-2024,1046,15.51732,55,0,21.63823,1,54,New York,Spring
16-01-2024,1046,17.08156,88,1,17.89644,0,141,New York,Spring
17-01-2024,1046,16.53407,16,0,17.10227,0,444,New York,Fall
18-01-2024,1046,15.3643,74,0,14.28982,0,239,New York,Summer
19-01-2024,1046,17.64598,84,0,17.36741,0,208,New York,Summer
20-01-2024,1046,15.18826,30,0,16.52053,1,493,New York,Spring
21-01-2024,1046,15.13977,74,1,14.21735,1,360,New York,Fall
22-01-2024,1046,18.83151,84,0,16.49755,0,159,New York,Spring
23-01-2024,1046,15.66825,92,1,14.53444,0,449,New York,Winter
24-01-2024,1046,16.85955,50,1,18.28815,0,406,New York,Fall
25-01-2024,1046,17.485,16,0,16.48232,0,146,Los Angeles,Fall
